embedding_id,document_id,embedding_vector,model_name,created_at
22950,22950,"[0.8038, 0.8350, 0.9651]",text-embedding-3-small,2026-01-16 22:30:00
22951,22951,"[0.9266, 0.4413, 0.4252]",text-embedding-3-small,2026-01-16 22:31:00
22952,22952,"[0.6726, 0.7880, 0.2488]",text-embedding-3-small,2026-01-16 22:32:00
22953,22953,"[0.5720, 0.7963, 0.9831]",text-embedding-3-small,2026-01-16 22:33:00
22954,22954,"[0.8050, 0.7163, 0.0030]",text-embedding-3-small,2026-01-16 22:34:00
22955,22955,"[0.5580, 0.2051, 0.0899]",text-embedding-3-small,2026-01-16 22:35:00
22956,22956,"[0.2092, 0.4287, 0.5223]",text-embedding-3-small,2026-01-16 22:36:00
22957,22957,"[0.0244, 0.4424, 0.5867]",text-embedding-3-small,2026-01-16 22:37:00
22958,22958,"[0.2258, 0.2984, 0.7478]",text-embedding-3-small,2026-01-16 22:38:00
22959,22959,"[0.1279, 0.1322, 0.1837]",text-embedding-3-small,2026-01-16 22:39:00
22960,22960,"[0.6853, 0.6401, 0.2177]",text-embedding-3-small,2026-01-16 22:40:00
22961,22961,"[0.4445, 0.0675, 0.9244]",text-embedding-3-small,2026-01-16 22:41:00
22962,22962,"[0.0921, 0.9740, 0.8733]",text-embedding-3-small,2026-01-16 22:42:00
22963,22963,"[0.6343, 0.8710, 0.9651]",text-embedding-3-small,2026-01-16 22:43:00
22964,22964,"[0.4488, 0.2154, 0.5304]",text-embedding-3-small,2026-01-16 22:44:00
22965,22965,"[0.0827, 0.2084, 0.6233]",text-embedding-3-small,2026-01-16 22:45:00
22966,22966,"[0.8812, 0.5066, 0.3556]",text-embedding-3-small,2026-01-16 22:46:00
22967,22967,"[0.3981, 0.7302, 0.7905]",text-embedding-3-small,2026-01-16 22:47:00
22968,22968,"[0.5625, 0.9184, 0.5174]",text-embedding-3-small,2026-01-16 22:48:00
22969,22969,"[0.6078, 0.2143, 0.8730]",text-embedding-3-small,2026-01-16 22:49:00
22970,22970,"[0.4040, 0.9075, 0.6276]",text-embedding-3-small,2026-01-16 22:50:00
22971,22971,"[0.1316, 0.2084, 0.3382]",text-embedding-3-small,2026-01-16 22:51:00
22972,22972,"[0.2783, 0.6111, 0.6514]",text-embedding-3-small,2026-01-16 22:52:00
22973,22973,"[0.9757, 0.0833, 0.3815]",text-embedding-3-small,2026-01-16 22:53:00
22974,22974,"[0.4071, 0.9793, 0.1332]",text-embedding-3-small,2026-01-16 22:54:00
22975,22975,"[0.9539, 0.8638, 0.5486]",text-embedding-3-small,2026-01-16 22:55:00
22976,22976,"[0.8878, 0.6240, 0.5396]",text-embedding-3-small,2026-01-16 22:56:00
22977,22977,"[0.8724, 0.3622, 0.2265]",text-embedding-3-small,2026-01-16 22:57:00
22978,22978,"[0.5542, 0.9923, 0.1451]",text-embedding-3-small,2026-01-16 22:58:00
22979,22979,"[0.9833, 0.9277, 0.0576]",text-embedding-3-small,2026-01-16 22:59:00
22980,22980,"[0.8171, 0.8793, 0.4927]",text-embedding-3-small,2026-01-16 23:00:00
22981,22981,"[0.9979, 0.6654, 0.6435]",text-embedding-3-small,2026-01-16 23:01:00
22982,22982,"[0.8758, 0.8092, 0.8727]",text-embedding-3-small,2026-01-16 23:02:00
22983,22983,"[0.5213, 0.9054, 0.6560]",text-embedding-3-small,2026-01-16 23:03:00
22984,22984,"[0.3580, 0.8773, 0.4154]",text-embedding-3-small,2026-01-16 23:04:00
22985,22985,"[0.5324, 0.4778, 0.1836]",text-embedding-3-small,2026-01-16 23:05:00
22986,22986,"[0.6863, 0.9312, 0.2745]",text-embedding-3-small,2026-01-16 23:06:00
22987,22987,"[0.2331, 0.2713, 0.0183]",text-embedding-3-small,2026-01-16 23:07:00
22988,22988,"[0.9648, 0.5771, 0.7622]",text-embedding-3-small,2026-01-16 23:08:00
22989,22989,"[0.2876, 0.6235, 0.4193]",text-embedding-3-small,2026-01-16 23:09:00
22990,22990,"[0.9732, 0.5204, 0.4889]",text-embedding-3-small,2026-01-16 23:10:00
22991,22991,"[0.9518, 0.2458, 0.6571]",text-embedding-3-small,2026-01-16 23:11:00
22992,22992,"[0.8589, 0.6048, 0.4459]",text-embedding-3-small,2026-01-16 23:12:00
22993,22993,"[0.3960, 0.0695, 0.6205]",text-embedding-3-small,2026-01-16 23:13:00
22994,22994,"[0.2055, 0.3228, 0.2407]",text-embedding-3-small,2026-01-16 23:14:00
22995,22995,"[0.6103, 0.4944, 0.1129]",text-embedding-3-small,2026-01-16 23:15:00
22996,22996,"[0.6696, 0.3691, 0.6060]",text-embedding-3-small,2026-01-16 23:16:00
22997,22997,"[0.3971, 0.6962, 0.1278]",text-embedding-3-small,2026-01-16 23:17:00
22998,22998,"[0.3349, 0.4777, 0.7301]",text-embedding-3-small,2026-01-16 23:18:00
22999,22999,"[0.7966, 0.7485, 0.3730]",text-embedding-3-small,2026-01-16 23:19:00
23000,23000,"[0.9308, 0.6135, 0.2646]",text-embedding-3-small,2026-01-16 23:20:00
23001,23001,"[0.7726, 0.3798, 0.4115]",text-embedding-3-small,2026-01-16 23:21:00
23002,23002,"[0.8354, 0.9955, 0.1882]",text-embedding-3-small,2026-01-16 23:22:00
23003,23003,"[0.2248, 0.6331, 0.9727]",text-embedding-3-small,2026-01-16 23:23:00
23004,23004,"[0.2406, 0.6824, 0.1173]",text-embedding-3-small,2026-01-16 23:24:00
23005,23005,"[0.7006, 0.9487, 0.3285]",text-embedding-3-small,2026-01-16 23:25:00
23006,23006,"[0.1911, 0.9170, 0.7627]",text-embedding-3-small,2026-01-16 23:26:00
23007,23007,"[0.4777, 0.4830, 0.3130]",text-embedding-3-small,2026-01-16 23:27:00
23008,23008,"[0.2564, 0.5697, 0.5919]",text-embedding-3-small,2026-01-16 23:28:00
23009,23009,"[0.6331, 0.4674, 0.7636]",text-embedding-3-small,2026-01-16 23:29:00
23010,23010,"[0.4324, 0.4885, 0.9506]",text-embedding-3-small,2026-01-16 23:30:00
23011,23011,"[0.6598, 0.1655, 0.7272]",text-embedding-3-small,2026-01-16 23:31:00
23012,23012,"[0.7977, 0.7957, 0.7731]",text-embedding-3-small,2026-01-16 23:32:00
23013,23013,"[0.6723, 0.4683, 0.9066]",text-embedding-3-small,2026-01-16 23:33:00
23014,23014,"[0.9701, 0.0334, 0.7199]",text-embedding-3-small,2026-01-16 23:34:00
23015,23015,"[0.4410, 0.3318, 0.2632]",text-embedding-3-small,2026-01-16 23:35:00
23016,23016,"[0.8424, 0.3167, 0.4837]",text-embedding-3-small,2026-01-16 23:36:00
23017,23017,"[0.9475, 0.7201, 0.1773]",text-embedding-3-small,2026-01-16 23:37:00
23018,23018,"[0.1457, 0.0870, 0.0971]",text-embedding-3-small,2026-01-16 23:38:00
23019,23019,"[0.0149, 0.7750, 0.3268]",text-embedding-3-small,2026-01-16 23:39:00
23020,23020,"[0.9651, 0.1714, 0.0269]",text-embedding-3-small,2026-01-16 23:40:00
23021,23021,"[0.9985, 0.4476, 0.5514]",text-embedding-3-small,2026-01-16 23:41:00
23022,23022,"[0.1892, 0.4141, 0.8580]",text-embedding-3-small,2026-01-16 23:42:00
23023,23023,"[0.3610, 0.8087, 0.5487]",text-embedding-3-small,2026-01-16 23:43:00
23024,23024,"[0.4980, 0.6157, 0.6245]",text-embedding-3-small,2026-01-16 23:44:00
23025,23025,"[0.9158, 0.8300, 0.6096]",text-embedding-3-small,2026-01-16 23:45:00
23026,23026,"[0.7676, 0.9512, 0.6112]",text-embedding-3-small,2026-01-16 23:46:00
23027,23027,"[0.8431, 0.4859, 0.0600]",text-embedding-3-small,2026-01-16 23:47:00
23028,23028,"[0.9547, 0.5441, 0.6818]",text-embedding-3-small,2026-01-16 23:48:00
23029,23029,"[0.5376, 0.0901, 0.3697]",text-embedding-3-small,2026-01-16 23:49:00
23030,23030,"[0.2287, 0.6208, 0.7895]",text-embedding-3-small,2026-01-16 23:50:00
23031,23031,"[0.0355, 0.2182, 0.6239]",text-embedding-3-small,2026-01-16 23:51:00
23032,23032,"[0.5044, 0.9235, 0.5408]",text-embedding-3-small,2026-01-16 23:52:00
23033,23033,"[0.7024, 0.4780, 0.4129]",text-embedding-3-small,2026-01-16 23:53:00
23034,23034,"[0.0026, 0.0988, 0.9297]",text-embedding-3-small,2026-01-16 23:54:00
23035,23035,"[0.1588, 0.9158, 0.8537]",text-embedding-3-small,2026-01-16 23:55:00
23036,23036,"[0.4626, 0.8645, 0.2280]",text-embedding-3-small,2026-01-16 23:56:00
23037,23037,"[0.9835, 0.4342, 0.4172]",text-embedding-3-small,2026-01-16 23:57:00
23038,23038,"[0.4862, 0.3963, 0.7232]",text-embedding-3-small,2026-01-16 23:58:00
23039,23039,"[0.2437, 0.7614, 0.6336]",text-embedding-3-small,2026-01-16 23:59:00
23040,23040,"[0.7549, 0.9209, 0.6911]",text-embedding-3-small,2026-01-17 00:00:00
23041,23041,"[0.0431, 0.6575, 0.8834]",text-embedding-3-small,2026-01-17 00:01:00
23042,23042,"[0.0658, 0.6742, 0.1703]",text-embedding-3-small,2026-01-17 00:02:00
23043,23043,"[0.4394, 0.4111, 0.0721]",text-embedding-3-small,2026-01-17 00:03:00
23044,23044,"[0.0692, 0.0511, 0.0278]",text-embedding-3-small,2026-01-17 00:04:00
23045,23045,"[0.7877, 0.7675, 0.7350]",text-embedding-3-small,2026-01-17 00:05:00
23046,23046,"[0.5286, 0.3617, 0.5063]",text-embedding-3-small,2026-01-17 00:06:00
23047,23047,"[0.0695, 0.0611, 0.8530]",text-embedding-3-small,2026-01-17 00:07:00
23048,23048,"[0.6090, 0.4647, 0.1850]",text-embedding-3-small,2026-01-17 00:08:00
23049,23049,"[0.2796, 0.6066, 0.2571]",text-embedding-3-small,2026-01-17 00:09:00
23050,23050,"[0.7719, 0.8701, 0.7661]",text-embedding-3-small,2026-01-17 00:10:00
23051,23051,"[0.2579, 0.6566, 0.7355]",text-embedding-3-small,2026-01-17 00:11:00
23052,23052,"[0.1423, 0.3021, 0.9261]",text-embedding-3-small,2026-01-17 00:12:00
23053,23053,"[0.9479, 0.5834, 0.1100]",text-embedding-3-small,2026-01-17 00:13:00
23054,23054,"[0.7020, 0.7166, 0.2457]",text-embedding-3-small,2026-01-17 00:14:00
23055,23055,"[0.5250, 0.5087, 0.6632]",text-embedding-3-small,2026-01-17 00:15:00
23056,23056,"[0.0695, 0.0761, 0.5937]",text-embedding-3-small,2026-01-17 00:16:00
23057,23057,"[0.5562, 0.2829, 0.7692]",text-embedding-3-small,2026-01-17 00:17:00
23058,23058,"[0.4596, 0.8660, 0.1997]",text-embedding-3-small,2026-01-17 00:18:00
23059,23059,"[0.1747, 0.9666, 0.8042]",text-embedding-3-small,2026-01-17 00:19:00
23060,23060,"[0.3415, 0.5243, 0.0197]",text-embedding-3-small,2026-01-17 00:20:00
23061,23061,"[0.1263, 0.8790, 0.4746]",text-embedding-3-small,2026-01-17 00:21:00
23062,23062,"[0.4271, 0.8098, 0.1103]",text-embedding-3-small,2026-01-17 00:22:00
23063,23063,"[0.8015, 0.5764, 0.4303]",text-embedding-3-small,2026-01-17 00:23:00
23064,23064,"[0.0358, 0.5168, 0.4893]",text-embedding-3-small,2026-01-17 00:24:00
23065,23065,"[0.1707, 0.8490, 0.3204]",text-embedding-3-small,2026-01-17 00:25:00
23066,23066,"[0.3910, 0.8964, 0.6024]",text-embedding-3-small,2026-01-17 00:26:00
23067,23067,"[0.2914, 0.8432, 0.3980]",text-embedding-3-small,2026-01-17 00:27:00
23068,23068,"[0.2181, 0.0218, 0.1770]",text-embedding-3-small,2026-01-17 00:28:00
23069,23069,"[0.7659, 0.6675, 0.7202]",text-embedding-3-small,2026-01-17 00:29:00
23070,23070,"[0.3664, 0.7961, 0.4971]",text-embedding-3-small,2026-01-17 00:30:00
23071,23071,"[0.5038, 0.2714, 0.3635]",text-embedding-3-small,2026-01-17 00:31:00
23072,23072,"[0.5346, 0.9451, 0.8024]",text-embedding-3-small,2026-01-17 00:32:00
23073,23073,"[0.2149, 0.7425, 0.3835]",text-embedding-3-small,2026-01-17 00:33:00
23074,23074,"[0.2964, 0.1332, 0.8310]",text-embedding-3-small,2026-01-17 00:34:00
23075,23075,"[0.6814, 0.9022, 0.1223]",text-embedding-3-small,2026-01-17 00:35:00
23076,23076,"[0.0143, 0.0729, 0.7086]",text-embedding-3-small,2026-01-17 00:36:00
23077,23077,"[0.6443, 0.7252, 0.8778]",text-embedding-3-small,2026-01-17 00:37:00
23078,23078,"[0.3089, 0.5098, 0.0590]",text-embedding-3-small,2026-01-17 00:38:00
23079,23079,"[0.2426, 0.6170, 0.4316]",text-embedding-3-small,2026-01-17 00:39:00
23080,23080,"[0.5132, 0.0506, 0.7262]",text-embedding-3-small,2026-01-17 00:40:00
23081,23081,"[0.9287, 0.6312, 0.4037]",text-embedding-3-small,2026-01-17 00:41:00
23082,23082,"[0.0257, 0.3421, 0.6982]",text-embedding-3-small,2026-01-17 00:42:00
23083,23083,"[0.1438, 0.3239, 0.8641]",text-embedding-3-small,2026-01-17 00:43:00
23084,23084,"[0.1554, 0.8280, 0.5844]",text-embedding-3-small,2026-01-17 00:44:00
23085,23085,"[0.2196, 0.7903, 0.3232]",text-embedding-3-small,2026-01-17 00:45:00
23086,23086,"[0.9017, 0.4540, 0.0614]",text-embedding-3-small,2026-01-17 00:46:00
23087,23087,"[0.0610, 0.6708, 0.5466]",text-embedding-3-small,2026-01-17 00:47:00
23088,23088,"[0.6110, 0.2294, 0.4836]",text-embedding-3-small,2026-01-17 00:48:00
23089,23089,"[0.1308, 0.6606, 0.5200]",text-embedding-3-small,2026-01-17 00:49:00
23090,23090,"[0.9351, 0.6724, 0.9319]",text-embedding-3-small,2026-01-17 00:50:00
23091,23091,"[0.7377, 0.2344, 0.8333]",text-embedding-3-small,2026-01-17 00:51:00
23092,23092,"[0.8138, 0.4431, 0.0763]",text-embedding-3-small,2026-01-17 00:52:00
23093,23093,"[0.9308, 0.7801, 0.1113]",text-embedding-3-small,2026-01-17 00:53:00
23094,23094,"[0.9808, 0.7069, 0.0461]",text-embedding-3-small,2026-01-17 00:54:00
23095,23095,"[0.2851, 0.6523, 0.6902]",text-embedding-3-small,2026-01-17 00:55:00
23096,23096,"[0.3617, 0.0427, 0.6250]",text-embedding-3-small,2026-01-17 00:56:00
23097,23097,"[0.0941, 0.8355, 0.6504]",text-embedding-3-small,2026-01-17 00:57:00
23098,23098,"[0.0199, 0.6320, 0.1930]",text-embedding-3-small,2026-01-17 00:58:00
23099,23099,"[0.7652, 0.1897, 0.6295]",text-embedding-3-small,2026-01-17 00:59:00
23100,23100,"[0.6696, 0.2544, 0.3796]",text-embedding-3-small,2026-01-17 01:00:00
23101,23101,"[0.7819, 0.3384, 0.9936]",text-embedding-3-small,2026-01-17 01:01:00
23102,23102,"[0.1806, 0.7740, 0.3639]",text-embedding-3-small,2026-01-17 01:02:00
23103,23103,"[0.8293, 0.6552, 0.5049]",text-embedding-3-small,2026-01-17 01:03:00
23104,23104,"[0.8348, 0.8116, 0.5941]",text-embedding-3-small,2026-01-17 01:04:00
23105,23105,"[0.9484, 0.5578, 0.0325]",text-embedding-3-small,2026-01-17 01:05:00
23106,23106,"[0.1064, 0.4546, 0.0071]",text-embedding-3-small,2026-01-17 01:06:00
23107,23107,"[0.2527, 0.0389, 0.2072]",text-embedding-3-small,2026-01-17 01:07:00
23108,23108,"[0.8087, 0.4424, 0.5964]",text-embedding-3-small,2026-01-17 01:08:00
23109,23109,"[0.4689, 0.0027, 0.9953]",text-embedding-3-small,2026-01-17 01:09:00
23110,23110,"[0.7031, 0.1090, 0.6690]",text-embedding-3-small,2026-01-17 01:10:00
23111,23111,"[0.4912, 0.0668, 0.2017]",text-embedding-3-small,2026-01-17 01:11:00
23112,23112,"[0.9482, 0.8461, 0.5022]",text-embedding-3-small,2026-01-17 01:12:00
23113,23113,"[0.8557, 0.2377, 0.1295]",text-embedding-3-small,2026-01-17 01:13:00
23114,23114,"[0.0618, 0.7509, 0.7520]",text-embedding-3-small,2026-01-17 01:14:00
23115,23115,"[0.0361, 0.3989, 0.9758]",text-embedding-3-small,2026-01-17 01:15:00
23116,23116,"[0.6883, 0.4302, 0.3815]",text-embedding-3-small,2026-01-17 01:16:00
23117,23117,"[0.9680, 0.2018, 0.2542]",text-embedding-3-small,2026-01-17 01:17:00
23118,23118,"[0.2215, 0.1819, 0.0499]",text-embedding-3-small,2026-01-17 01:18:00
23119,23119,"[0.0423, 0.6516, 0.0760]",text-embedding-3-small,2026-01-17 01:19:00
23120,23120,"[0.3042, 0.2700, 0.2309]",text-embedding-3-small,2026-01-17 01:20:00
23121,23121,"[0.2631, 0.4507, 0.8956]",text-embedding-3-small,2026-01-17 01:21:00
23122,23122,"[0.1975, 0.0969, 0.8715]",text-embedding-3-small,2026-01-17 01:22:00
23123,23123,"[0.1184, 0.1870, 0.7925]",text-embedding-3-small,2026-01-17 01:23:00
23124,23124,"[0.0797, 0.7386, 0.4723]",text-embedding-3-small,2026-01-17 01:24:00
23125,23125,"[0.0717, 0.5918, 0.4420]",text-embedding-3-small,2026-01-17 01:25:00
23126,23126,"[0.0079, 0.6820, 0.7729]",text-embedding-3-small,2026-01-17 01:26:00
23127,23127,"[0.8404, 0.6270, 0.3444]",text-embedding-3-small,2026-01-17 01:27:00
23128,23128,"[0.1473, 0.4047, 0.7277]",text-embedding-3-small,2026-01-17 01:28:00
23129,23129,"[0.5387, 0.0005, 0.5680]",text-embedding-3-small,2026-01-17 01:29:00
23130,23130,"[0.2851, 0.7211, 0.7219]",text-embedding-3-small,2026-01-17 01:30:00
23131,23131,"[0.9181, 0.1595, 0.4253]",text-embedding-3-small,2026-01-17 01:31:00
23132,23132,"[0.3202, 0.5951, 0.7309]",text-embedding-3-small,2026-01-17 01:32:00
23133,23133,"[0.5577, 0.4594, 0.1109]",text-embedding-3-small,2026-01-17 01:33:00
23134,23134,"[0.4050, 0.4581, 0.1601]",text-embedding-3-small,2026-01-17 01:34:00
23135,23135,"[0.3619, 0.7776, 0.6904]",text-embedding-3-small,2026-01-17 01:35:00
23136,23136,"[0.3355, 0.0906, 0.9167]",text-embedding-3-small,2026-01-17 01:36:00
23137,23137,"[0.5647, 0.6322, 0.1899]",text-embedding-3-small,2026-01-17 01:37:00
23138,23138,"[0.1414, 0.8205, 0.7838]",text-embedding-3-small,2026-01-17 01:38:00
23139,23139,"[0.8787, 0.1474, 0.0869]",text-embedding-3-small,2026-01-17 01:39:00
23140,23140,"[0.4070, 0.1981, 0.6681]",text-embedding-3-small,2026-01-17 01:40:00
23141,23141,"[0.2969, 0.9448, 0.4173]",text-embedding-3-small,2026-01-17 01:41:00
23142,23142,"[0.2749, 0.3677, 0.5319]",text-embedding-3-small,2026-01-17 01:42:00
23143,23143,"[0.6901, 0.4808, 0.6843]",text-embedding-3-small,2026-01-17 01:43:00
23144,23144,"[0.7750, 0.4097, 0.6115]",text-embedding-3-small,2026-01-17 01:44:00
23145,23145,"[0.9976, 0.1756, 0.9158]",text-embedding-3-small,2026-01-17 01:45:00
23146,23146,"[0.6697, 0.5452, 0.5261]",text-embedding-3-small,2026-01-17 01:46:00
23147,23147,"[0.9173, 0.5995, 0.4397]",text-embedding-3-small,2026-01-17 01:47:00
23148,23148,"[0.2400, 0.0411, 0.7377]",text-embedding-3-small,2026-01-17 01:48:00
23149,23149,"[0.5653, 0.9406, 0.7428]",text-embedding-3-small,2026-01-17 01:49:00
23150,23150,"[0.0510, 0.0224, 0.5513]",text-embedding-3-small,2026-01-17 01:50:00
23151,23151,"[0.6982, 0.6467, 0.1000]",text-embedding-3-small,2026-01-17 01:51:00
23152,23152,"[0.2333, 0.5399, 0.4501]",text-embedding-3-small,2026-01-17 01:52:00
23153,23153,"[0.6764, 0.2838, 0.3234]",text-embedding-3-small,2026-01-17 01:53:00
23154,23154,"[0.7609, 0.3944, 0.9678]",text-embedding-3-small,2026-01-17 01:54:00
23155,23155,"[0.3706, 0.6236, 0.1264]",text-embedding-3-small,2026-01-17 01:55:00
23156,23156,"[0.4661, 0.0407, 0.4707]",text-embedding-3-small,2026-01-17 01:56:00
23157,23157,"[0.8056, 0.5017, 0.8168]",text-embedding-3-small,2026-01-17 01:57:00
23158,23158,"[0.8888, 0.3068, 0.2851]",text-embedding-3-small,2026-01-17 01:58:00
23159,23159,"[0.0583, 0.4145, 0.6728]",text-embedding-3-small,2026-01-17 01:59:00
23160,23160,"[0.3006, 0.4293, 0.6817]",text-embedding-3-small,2026-01-17 02:00:00
23161,23161,"[0.5448, 0.4826, 0.4119]",text-embedding-3-small,2026-01-17 02:01:00
23162,23162,"[0.4617, 0.6083, 0.3864]",text-embedding-3-small,2026-01-17 02:02:00
23163,23163,"[0.6685, 0.3243, 0.6220]",text-embedding-3-small,2026-01-17 02:03:00
23164,23164,"[0.8059, 0.6450, 0.0298]",text-embedding-3-small,2026-01-17 02:04:00
23165,23165,"[0.7324, 0.2053, 0.0661]",text-embedding-3-small,2026-01-17 02:05:00
23166,23166,"[0.2053, 0.7028, 0.7640]",text-embedding-3-small,2026-01-17 02:06:00
23167,23167,"[0.1321, 0.7272, 0.2630]",text-embedding-3-small,2026-01-17 02:07:00
23168,23168,"[0.2534, 0.5460, 0.1952]",text-embedding-3-small,2026-01-17 02:08:00
23169,23169,"[0.0065, 0.9209, 0.8036]",text-embedding-3-small,2026-01-17 02:09:00
23170,23170,"[0.9738, 0.9174, 0.8506]",text-embedding-3-small,2026-01-17 02:10:00
23171,23171,"[0.2644, 0.5214, 0.4132]",text-embedding-3-small,2026-01-17 02:11:00
23172,23172,"[0.0094, 0.5837, 0.4172]",text-embedding-3-small,2026-01-17 02:12:00
23173,23173,"[0.7518, 0.7131, 0.4199]",text-embedding-3-small,2026-01-17 02:13:00
23174,23174,"[0.4135, 0.1734, 0.3528]",text-embedding-3-small,2026-01-17 02:14:00
23175,23175,"[0.0010, 0.8472, 0.6032]",text-embedding-3-small,2026-01-17 02:15:00
23176,23176,"[0.3547, 0.3111, 0.1960]",text-embedding-3-small,2026-01-17 02:16:00
23177,23177,"[0.1324, 0.7225, 0.5225]",text-embedding-3-small,2026-01-17 02:17:00
23178,23178,"[0.4752, 0.7144, 0.9966]",text-embedding-3-small,2026-01-17 02:18:00
23179,23179,"[0.1180, 0.4847, 0.5857]",text-embedding-3-small,2026-01-17 02:19:00
23180,23180,"[0.1357, 0.5258, 0.2047]",text-embedding-3-small,2026-01-17 02:20:00
23181,23181,"[0.9604, 0.8310, 0.6508]",text-embedding-3-small,2026-01-17 02:21:00
23182,23182,"[0.5361, 0.1080, 0.9420]",text-embedding-3-small,2026-01-17 02:22:00
23183,23183,"[0.2458, 0.4649, 0.8665]",text-embedding-3-small,2026-01-17 02:23:00
23184,23184,"[0.4554, 0.2508, 0.5386]",text-embedding-3-small,2026-01-17 02:24:00
23185,23185,"[0.1105, 0.1676, 0.8598]",text-embedding-3-small,2026-01-17 02:25:00
23186,23186,"[0.3606, 0.2448, 0.1235]",text-embedding-3-small,2026-01-17 02:26:00
23187,23187,"[0.6900, 0.0041, 0.8858]",text-embedding-3-small,2026-01-17 02:27:00
23188,23188,"[0.8323, 0.4414, 0.1658]",text-embedding-3-small,2026-01-17 02:28:00
23189,23189,"[0.1809, 0.9934, 0.8899]",text-embedding-3-small,2026-01-17 02:29:00
23190,23190,"[0.9942, 0.5791, 0.5618]",text-embedding-3-small,2026-01-17 02:30:00
23191,23191,"[0.4714, 0.1623, 0.9868]",text-embedding-3-small,2026-01-17 02:31:00
23192,23192,"[0.6621, 0.0883, 0.9109]",text-embedding-3-small,2026-01-17 02:32:00
23193,23193,"[0.0312, 0.8304, 0.5031]",text-embedding-3-small,2026-01-17 02:33:00
23194,23194,"[0.4285, 0.8837, 0.2631]",text-embedding-3-small,2026-01-17 02:34:00
23195,23195,"[0.1619, 0.1864, 0.8465]",text-embedding-3-small,2026-01-17 02:35:00
23196,23196,"[0.9190, 0.3769, 0.7036]",text-embedding-3-small,2026-01-17 02:36:00
23197,23197,"[0.7669, 0.6079, 0.3566]",text-embedding-3-small,2026-01-17 02:37:00
23198,23198,"[0.0412, 0.6188, 0.2258]",text-embedding-3-small,2026-01-17 02:38:00
23199,23199,"[0.6736, 0.1816, 0.5372]",text-embedding-3-small,2026-01-17 02:39:00
23200,23200,"[0.6703, 0.5523, 0.0636]",text-embedding-3-small,2026-01-17 02:40:00
23201,23201,"[0.6167, 0.5211, 0.4748]",text-embedding-3-small,2026-01-17 02:41:00
23202,23202,"[0.8161, 0.3547, 0.3000]",text-embedding-3-small,2026-01-17 02:42:00
23203,23203,"[0.2851, 0.8298, 0.8147]",text-embedding-3-small,2026-01-17 02:43:00
23204,23204,"[0.4217, 0.7959, 0.7544]",text-embedding-3-small,2026-01-17 02:44:00
23205,23205,"[0.3762, 0.9545, 0.3329]",text-embedding-3-small,2026-01-17 02:45:00
23206,23206,"[0.3687, 0.4016, 0.5840]",text-embedding-3-small,2026-01-17 02:46:00
23207,23207,"[0.9001, 0.1105, 0.5947]",text-embedding-3-small,2026-01-17 02:47:00
23208,23208,"[0.4665, 0.6466, 0.6918]",text-embedding-3-small,2026-01-17 02:48:00
23209,23209,"[0.9242, 0.2036, 0.9235]",text-embedding-3-small,2026-01-17 02:49:00
23210,23210,"[0.4816, 0.4675, 0.4024]",text-embedding-3-small,2026-01-17 02:50:00
23211,23211,"[0.8966, 0.1627, 0.9363]",text-embedding-3-small,2026-01-17 02:51:00
23212,23212,"[0.8515, 0.5265, 0.5723]",text-embedding-3-small,2026-01-17 02:52:00
23213,23213,"[0.3558, 0.0579, 0.9302]",text-embedding-3-small,2026-01-17 02:53:00
23214,23214,"[0.7500, 0.3443, 0.6399]",text-embedding-3-small,2026-01-17 02:54:00
23215,23215,"[0.9526, 0.1496, 0.6580]",text-embedding-3-small,2026-01-17 02:55:00
23216,23216,"[0.2145, 0.5010, 0.5919]",text-embedding-3-small,2026-01-17 02:56:00
23217,23217,"[0.8729, 0.0879, 0.6318]",text-embedding-3-small,2026-01-17 02:57:00
23218,23218,"[0.1018, 0.4171, 0.6681]",text-embedding-3-small,2026-01-17 02:58:00
23219,23219,"[0.1253, 0.4361, 0.6554]",text-embedding-3-small,2026-01-17 02:59:00
23220,23220,"[0.1982, 0.7385, 0.0556]",text-embedding-3-small,2026-01-17 03:00:00
23221,23221,"[0.1497, 0.2664, 0.5563]",text-embedding-3-small,2026-01-17 03:01:00
23222,23222,"[0.4008, 0.4580, 0.8506]",text-embedding-3-small,2026-01-17 03:02:00
23223,23223,"[0.2134, 0.5103, 0.4722]",text-embedding-3-small,2026-01-17 03:03:00
23224,23224,"[0.9157, 0.6607, 0.5240]",text-embedding-3-small,2026-01-17 03:04:00
23225,23225,"[0.1996, 0.9588, 0.3414]",text-embedding-3-small,2026-01-17 03:05:00
23226,23226,"[0.7441, 0.3931, 0.0439]",text-embedding-3-small,2026-01-17 03:06:00
23227,23227,"[0.9244, 0.4139, 0.8465]",text-embedding-3-small,2026-01-17 03:07:00
23228,23228,"[0.9209, 0.6119, 0.6248]",text-embedding-3-small,2026-01-17 03:08:00
23229,23229,"[0.6592, 0.7440, 0.1688]",text-embedding-3-small,2026-01-17 03:09:00
23230,23230,"[0.4444, 0.6282, 0.7760]",text-embedding-3-small,2026-01-17 03:10:00
23231,23231,"[0.3670, 0.4504, 0.2822]",text-embedding-3-small,2026-01-17 03:11:00
23232,23232,"[0.5573, 0.4188, 0.9446]",text-embedding-3-small,2026-01-17 03:12:00
23233,23233,"[0.0769, 0.2095, 0.0015]",text-embedding-3-small,2026-01-17 03:13:00
23234,23234,"[0.5818, 0.5386, 0.5401]",text-embedding-3-small,2026-01-17 03:14:00
